0000108	Cafe Florida (CLOSED)	157 158 242 149 224 048 074 204 052 163
0000109	Deanie's	100 253 086 157 158 149 212 075 204 051 163
0000110	CAMELLIA GRILL	253 086 231 157 158 102 132 010 083 156 046 185 159 076 206 053 162
0000111	LAKEVIEW SEAFOOD	100 086 231 157 158 149 212 075 205 051 163
0000112	HARD ROCK CAFE	026 086 157 158 114 009 074 204 053 163
0000113	Cafe Brazil (CLOSED)	157 158 071 084 087 042 074 204 052 162
0000114	Bozo's	100 253 086 231 192 149 083 160 212 076 205 052 164
0000115	Maestro's (CLOSED)	253 231 157 158 191 242 125 074 204 052 164
0000116	JADE EAST	253 157 158 039 075 205 052 163
0000117	LA PROVENCE	253 099 157 158 200 245 192 063 146 093 077 206 054 167
0000118	LANDRY'S	157 158 046 064 075 205 052 163
0000119	G & E COURTYARD GRILL	253 086 157 158 184 200 191 063 242 125 078 208 056 170
0000120	BON TON CAFE	253 086 157 158 245 149 010 065 076 206 053 165
0000121	ASIA GARDEN	157 158 149 039 074 204 052 163
0000122	PARASOL'S	086 231 157 158 192 197 149 114 046 185 159 075 204 051 162
0000123	Crozier's	253 099 198 245 146 092 076 206 053 166
0000124	Moran's (CLOSED)	253 099 157 158 200 125 076 206 054 167
0000125	Berdou's ``The Original''	100 253 086 231 198 192 149 212 076 205 052 164
0000126	IMPASTATO'S	253 192 125 076 205 053 166
0000127	RIB ROOM	099 157 158 198 245 189 102 192 040 071 083 156 009 076 206 054 167
0000128	BLUEBIRD CAFE	157 158 156 046 185 159 075 204 052 162
0000129	COFFEE POT	253 086 231 157 158 132 083 084 087 156 042 075 204 053 163
0000130	HOME PLATE INN	157 158 197 149 046 185 159 074 204 051 162
0000131	LITTLE TOKYO	157 158 149 128 076 205 052 164
0000132	MIKE'S ON THE AVENUE	078 208 056 170
0000133	UGLESICH	253 231 157 158 197 149 046 212 076 204 051 163
0000134	BRICK OVEN CAFE	125 078 208 056 170
0000135	MONA LISA	086 157 158 242 083 125 075 205 052 163
0000136	Mandich	253 197 149 065 076 205 052 164
0000137	VIC'S KANGAROO CAFE	078 208 056 170
0000138	BAYOU RIDGE CAFE	157 158 189 102 242 149 114 083 045 182 076 205 053 165
0000139	Constantin's (CLOSED)	157 158 063 114 097 025 110 076 206 053 165
0000140	R & O PIZZA PLACE	100 086 157 158 242 097 046 182 185 159 076 205 051 163
0000141	BRIGHT STAR	086 231 157 158 149 156 064 075 205 051 163
0000142	SAL & JUDY'S	157 158 125 077 205 052 165
0000143	BRUNING'S SEAFOOD RESTAURANT	231 157 158 184 192 149 010 224 212 075 205 052 164
0000144	ROCKY & CARLOS	086 231 157 158 197 149 132 046 125 075 204 051 162
0000145	MIKE ANDERSON'S	086 231 157 158 184 191 149 083 212 075 205 053 164
0000146	VENEZIA	100 253 086 231 157 158 191 149 125 182 075 204 051 163
0000147	FLAMBEAU'S FLAMIN' CHICKEN	100 086 231 157 158 191 149 046 185 159 074 204 051 162
0000148	THAI PEPPER CAFE	235 078 208 056 170
0000149	COPELAND'S	100 253 086 231 157 158 184 191 149 132 224 030 075 205 053 164
0000150	DANTE STREET DELI	253 086 157 158 063 149 111 224 058 075 204 052 163
0000151	Seb's (CLOSED)	253 099 157 158 191 071 224 045 076 205 054 166
0000152	CHEHARDY'S	253 099 157 158 198 189 242 045 075 205 053 165
0000153	CUCO'S	253 086 231 157 158 184 149 142 074 205 052 163
0000154	JOEY K'S	253 086 231 157 158 191 149 229 065 074 205 052 163
0000155	MR. B'S	099 157 158 184 245 189 102 071 083 251 224 110 076 206 054 166
0000156	NEW YORK PIZZA	100 086 231 157 158 184 149 046 182 075 204 051 163
0000157	OAK ALLEY PLANTATION	157 158 192 010 030 074 204 053 164
0000158	CHART HOUSE	086 231 157 158 063 149 132 010 083 009 160 075 205 054 165
0000159	BETSY'S PANCAKE HOUSE	253 231 157 158 191 242 156 185 159 075 204 052 162
0000160	KOLB'S GERMAN RESTAURANT	100 253 157 158 192 149 010 097 071 098 074 205 053 164
0000161	FITZGERALD'S	100 253 086 231 157 158 184 192 149 083 160 212 074 204 052 164
0000162	THE DAKOTA	110 078 208 056 170
0000163	Castillo's	075 204 052 163
0000164	RALPH & KACOO'S	100 086 231 157 158 184 192 149 010 111 083 030 075 205 053 164
0000165	SERIO'S	253 086 231 157 158 184 189 149 083 046 229 185 159 074 204 051 162
0000166	DI PIAZZA'S	253 231 157 158 184 245 102 192 191 114 125 078 208 056 170
0000167	LEE'S HAMBURGERS	100 086 157 158 046 107 075 204 051 162
0000168	Sharkey's Reef	100 086 231 191 149 057 009 074 204 053 164
0000169	LOUISIANA PIZZA KITCHEN	086 157 158 092 182 076 205 053 163
0000170	STEAK KNIFE	231 157 158 225 076 205 053 165
0000171	PEKING DUCK HOUSE	039 078 208 056 170
0000172	CHARLIE'S DELICATESSEN	157 158 046 058 075 204 051 162
0000173	Harold's Texas Barbecue	075 204 051 163
0000174	BRENNAN'S RESTAURANT	080 253 099 157 158 200 245 189 102 192 063 010 156 109 076 206 054 167
0000175	MICHAUL'S LIVE CAJUN MUSIC RESTAURANT	253 086 231 157 158 184 192 242 071 057 030 073 204 052 163
0000176	UPPERLINE	253 157 158 245 192 097 025 110 076 206 053 165
0000177	ANGELO BROCATO	253 231 157 158 197 084 087 046 042 076 205 052 162
0000178	LA TAZZA	046 042 078 208 056 170
0000179	Charlie's Steak House	253 231 149 225 075 205 051 165
0000180	La Cucaracha Cafe	222 075 205 052 164
0000181	CAFE DEGAS	086 231 157 158 184 191 063 149 097 224 092 075 205 053 164
0000182	Olivier's	253 086 231 157 158 184 191 149 065 074 204 051 164
0000183	MOSCA'S	245 197 149 046 125 076 205 051 166
0000184	Popeyes	046 075 204 051 162
0000185	CAFE ISTANBUL	086 231 157 158 184 191 197 242 132 057 239 078 208 056 170
0000186	METROPOLIS CAFE	253 086 231 157 158 184 191 242 040 025 009 045 075 204 053 162
0000187	RICK'S PANCAKE COTTAGE	100 086 231 157 158 156 229 185 159 075 204 051 162
0000188	CROISSANT D'OR PATISSERIE	253 086 231 157 158 063 149 084 087 046 042 076 204 053 162
0000189	828 Gravier St. (bet. Baronne & Carondelet Sts.), 522-8198	078 208 056 170
0000190	BACK TO THE GARDEN	253 231 157 158 149 111 046 112 075 204 051 162
0000191	CAFE SAVANNA	086 231 157 158 184 063 149 097 224 064 075 205 052 163
0000192	Miss Ruby's (CLOSED)	157 158 065 075 204 051 163
0000193	ALLEN JAEGER'S	253 086 231 157 158 192 149 083 160 212 074 204 051 163
0000194	PEPPERMILL	253 086 231 157 158 198 149 083 224 125 075 205 053 164
0000195	ALTAMIRA	253 231 157 158 184 191 197 242 071 223 075 205 053 164
0000196	DECATUR HOUSE	065 078 208 056 170
0000197	Cajun Cabin	157 158 071 057 030 075 205 053 163
0000198	GALATOIRE'S	253 099 157 158 189 102 149 146 114 010 046 109 077 206 054 166
0000199	BELLA LUNA	109 078 208 056 170
0000200	BAILEY'S	253 086 231 157 158 149 132 040 111 156 009 074 204 053 164
0000201	ELENI	103 078 208 056 170
0000202	HONFLEUR	109 110 078 208 056 170
0000203	Giorgio's (CLOSED)	253 231 157 158 242 125 076 206 054 165
0000204	Ruby Red's (CLOSED)	253 086 231 157 158 184 197 149 132 107 075 204 052 162
0000205	TANDOOR	157 158 242 117 075 204 052 164
0000206	MUMFREY'S	157 158 046 185 159 075 204 051 162
0000207	LA CREPE NANOU	253 157 158 191 149 111 071 092 075 205 053 164
0000208	Los Toros	253 149 142 075 205 051 164
0000209	Schweickhardt's (CLOSED)	086 231 184 197 149 185 159 076 205 052 162
0000210	VISKO'S	253 157 158 192 191 063 149 212 075 205 052 164
0000211	Nuvolari's (CLOSED)	253 157 158 125 075 205 054 165
0000212	CAFE ATCHAFALAYA	253 231 157 158 149 064 075 205 052 163
0000213	CASA GARCIA	231 157 158 063 224 048 075 205 053 163
0000214	NORBY'S	253 231 157 158 191 149 046 185 159 075 204 051 162
0000215	ROSY'S	109 110 078 208 056 170
0000216	MR. GYROS	086 231 157 158 149 103 075 204 051 163
0000217	Mom's Cafe	100 253 231 157 158 242 009 074 204 052 162
0000218	TAVERN ON THE PARK	253 157 158 189 102 192 063 149 010 097 224 009 075 205 054 165
0000219	MAMA IGOR'S	253 086 231 157 158 149 125 075 204 052 164
0000220	Gambrill's (CLOSED)	157 158 192 025 110 076 205 053 166
0000221	ACME OYSTER HOUSE	253 231 157 158 149 010 083 229 160 075 204 051 162
0000222	CENTRAL GROCERY	231 157 158 197 010 046 185 159 076 204 052 162
0000223	PASCAL'S MANALE	253 157 158 198 191 083 125 075 205 052 166
0000224	Princess Monaco's Garden Cafe (CLOSED)	157 158 200 063 242 010 074 204 053 164
0000225	LA RIVIERA	253 099 086 157 158 198 245 192 149 097 125 076 206 053 166
0000226	MID-CITY LANES & SPORTS PALACE	157 158 197 071 057 185 159 074 205 052 162
0000227	VERANDA	157 158 040 111 071 083 251 224 156 045 076 205 054 165
0000228	BISTRO AT MAISON DE VILLE	077 206 054 166
0000229	Jack Dempsey's	212 076 205 052 163
0000230	OLD CALCUTTA	253 157 158 184 191 063 149 010 097 125 078 208 056 170
0000231	Peristyle	045 078 208 056 170
0000232	FIVE HAPPINESS	253 157 158 149 039 075 205 053 163
0000233	STREETCAR SANDWICHES	100 086 231 157 158 063 149 132 083 046 185 159 075 204 051 162
0000234	Mama Rosa's	231 191 149 132 125 182 075 204 051 163
0000235	CAFE BAQUET	253 231 157 158 149 224 046 216 078 208 056 170
0000236	LIUZZA'S	100 253 086 157 158 149 046 125 075 205 051 163
0000237	PALMER'S	253 231 157 158 197 242 127 078 208 056 170
0000238	SID-MAR'S	086 231 157 158 197 212 075 205 052 163
0000239	DRAGON'S GARDEN	253 231 157 158 149 039 075 205 052 163
0000240	Annadele Plantation (CLOSED)	253 157 158 200 063 149 010 097 224 109 075 205 054 165
0000241	STEPHEN & MARTIN	086 231 157 158 184 198 097 224 045 075 205 053 165
0000242	MASSON'S	157 158 198 192 045 075 205 053 165
0000243	TUJAGUE'S	086 231 157 158 198 192 149 097 083 229 065 075 205 053 165
0000244	MAXIMO'S	157 158 184 242 132 114 010 125 075 205 054 165
0000245	QUARTER SCENE	231 157 158 149 132 156 064 074 204 052 163
0000246	CAFE ROMA	253 086 157 158 184 200 191 197 242 132 125 078 208 056 170
0000247	Peking	100 253 086 231 157 158 149 039 075 205 052 164
0000248	TU-DOC	157 158 197 242 246 078 208 056 170
0000249	FELIX'S OYSTER BAR	253 157 158 149 132 083 160 075 204 052 163
0000250	PEARL OYSTER BAR	253 086 231 157 158 149 083 160 074 204 051 163
0000251	MAIS OUI	086 231 157 158 149 046 065 074 205 051 163
0000252	EL LIBORIO	253 157 158 149 001 048 075 204 051 163
0000253	Deanie's on Haynes	075 204 051 163
0000254	MANDINA'S	231 157 158 198 197 149 046 212 075 205 052 163
0000255	FEELINGS CAFE	157 158 063 197 010 071 224 045 076 205 054 165
0000256	LUTHER'S BBQ	100 253 086 231 157 158 191 017 075 204 052 162
0000257	ALBERTO'S	086 157 158 197 242 149 046 125 076 205 052 164
0000258	Eat No Evil (CLOSED)	253 231 157 158 149 111 112 075 204 051 162
0000259	TAJ MAHAL	117 078 208 056 170
0000260	PASTORE'S	157 158 191 149 125 075 205 053 165
0000261	BUD'S BROILER	100 086 157 158 185 159 075 204 051 162
0000262	SUPER POPEYES	231 157 158 184 185 159 075 204 052 162
0000263	SNUG HARBOR	086 231 157 158 184 192 149 132 071 057 107 182 075 204 052 163
0000264	SOUTH CARROLLTON DELI	157 158 157 158 242 149 058 075 204 052 162
0000265	HANA JAPANESE RESTAURANT	157 158 128 075 205 053 164
0000266	CAFE DU MONDE	253 086 231 157 158 149 132 010 084 087 156 046 042 076 205 053 162
0000267	MONROE'S	253 086 231 157 158 184 149 010 111 083 009 075 205 053 165
0000268	Cafe Volage	253 086 157 158 184 192 063 242 092 076 205 053 165
0000269	TOOTS	009 078 208 056 170
0000270	CHINA ROSE GARDEN	253 231 157 158 071 057 039 076 205 053 163
0000271	DELMONICO'S	253 086 157 158 198 192 149 010 065 075 205 053 165
0000272	Chez Daniel	253 086 200 191 242 092 078 208 056 170
0000273	Cafe Sbisa (CLOSED)	253 157 158 102 063 132 097 224 045 075 205 053 165
0000274	K-PAUL'S LOUISIANA KITCHEN	253 099 149 083 030 076 204 051 166
0000275	SWEET BASIL	157 158 156 125 075 204 052 163
0000276	VERSAILLES	099 157 158 198 200 245 146 083 093 077 206 054 167
0000277	YE OLDE COLLEGE INN	100 086 157 158 198 192 149 083 064 075 205 051 163
0000278	GARCE'S	157 158 184 242 048 075 204 051 163
0000279	Bouligny (CLOSED)	253 157 158 010 224 045 075 205 054 165
0000280	WINDJAMMER	157 158 184 192 149 212 075 205 053 165
0000281	Bean Pot (CLOSED)	231 157 158 149 001 142 074 204 051 163
0000282	VERA CRUZ	231 157 158 184 149 142 075 204 052 163
0000283	LA MARQUISE	253 231 157 158 084 087 156 046 042 076 205 052 162
0000284	Fausto's Kitchen	125 078 208 056 170
0000285	CHEZ HELENE	086 231 157 158 192 149 132 065 216 075 205 052 164
0000286	PLANTATION COFFEE HOUSE	086 231 157 158 184 063 242 046 042 076 205 053 162
0000287	FIORELLA'S	253 086 231 157 158 192 242 125 078 208 056 170
0000288	MAMIE'S	253 231 157 158 191 125 075 205 052 164
0000289	CRAZY JOHNNIE'S	009 078 208 056 170
0000290	MIDDENDORF'S	157 158 192 197 149 212 076 205 052 164
0000291	CHRISTIAN'S	099 157 158 198 245 010 109 076 206 054 166
0000292	GAUTREAU'S	253 086 157 158 184 198 245 189 102 191 242 114 010 097 110 076 206 053 166
0000293	HOFBRAU HOUSE	253 231 157 158 184 191 149 225 075 205 052 164
0000294	SHOGUN	253 231 157 158 191 149 128 075 205 053 164
0000295	CARIBBEAN ROOM	253 099 157 158 198 245 189 192 146 040 097 071 083 045 076 206 054 167
0000296	LA GAULOISE	253 157 158 191 149 040 071 083 251 224 092 076 205 054 165
0000297	Crescent City Steakhouse	076 205 052 166
0000298	ROYAL CAFE	157 158 063 242 010 224 065 075 205 053 163
0000299	TORTILLA FLATS	253 231 157 158 184 149 142 074 204 052 163
0000300	Genghis Khan	137 076 206 053 165
0000301	NAPOLEON HOUSE	157 158 184 192 197 149 010 009 075 204 054 163
0000302	TREY YUEN	086 157 158 192 149 097 025 039 076 206 054 165
0000303	KABBY'S	253 157 158 198 192 149 040 097 057 251 224 156 045 075 205 054 165
0000304	CAFE PONTCHARTRAIN	253 231 157 158 189 149 040 156 009 042 075 205 053 164
0000305	HANSEN'S SNO-BLIZ	100 253 086 231 157 158 114 084 087 077 205 052 162
0000306	MORNING CALL	157 158 084 087 046 042 076 205 053 162
0000307	PETUNIA'S	157 158 191 149 224 065 075 205 053 164
0000308	ST. CHARLES RESTAURANT	231 157 158 191 009 075 205 052 164
0000309	PORT OF CALL	086 231 157 158 184 197 107 182 076 204 052 163
0000310	MULATE'S	030 078 208 056 170
0000311	THE LITTLE GREEK	245 242 071 103 076 205 052 164
0000312	Canton Restaurant	074 204 052 163
0000313	BANGKOK	214 231 157 158 149 235 076 205 052 164
0000314	RUSSELL'S MARINA GRILL	086 231 157 158 184 149 132 083 009 075 205 052 163
0000315	MICHAEL'S MID-CITY GRILL	253 086 231 191 149 009 075 205 052 163
0000316	DOOKY CHASE	253 086 231 157 158 132 114 229 065 216 076 205 053 165
0000317	MOTHER'S	086 231 157 158 184 046 185 159 076 204 052 162
0000318	THE PRALINE CONNECTION	253 086 231 157 158 191 242 132 065 078 208 056 170
0000319	PUPUSERIA DIVINO CORAZON	157 158 197 209 078 208 056 170
0000320	WEST END CAFE	253 231 157 158 184 192 224 212 075 205 052 164
0000321	YOUNG'S	046 009 076 205 052 165
0000322	LA CUISINE	253 157 158 198 191 149 097 065 076 205 053 165
0000323	LAFITTE'S LANDING	253 099 157 158 192 114 097 025 030 076 206 054 166
0000324	PELICAN CLUB	253 086 231 157 158 184 245 102 191 242 132 114 110 078 208 056 170
0000325	LOUIS XVI	253 099 157 158 200 245 192 063 146 040 097 071 083 093 076 206 054 167
0000326	La Difference (CLOSED)	253 086 231 157 158 184 191 242 092 078 208 056 170
