0000055	Music City Roadhouse	100 253 250 252 149 193 191 192 174 063 197 242 010 057 071 036 224 008 220 078 208 056 170
0000056	Bangkok Gourmet	250 150 193 174 063 025 090 235 076 205 052 164
0000057	Rupperts	189 102 174 197 242 114 010 084 087 059 231 024 005 078 208 056 170
0000058	 Le Gaulois	252 191 192 111 248 059 231 092 093 076 205 053 166
0000059	Le Vieux Logis	253 150 174 093 076 206 053 167
0000060	Mixtec	254 250 252 149 191 192 001 001 142 209 075 204 051 163
0000061	La Colline	080 253 099 184 193 189 102 191 192 174 063 114 111 059 231 036 156 092 076 206 053 167
0000062	Persepolis	253 250 252 149 191 192 174 036 021 229 143 075 205 052 164
0000063	Warehouse Bar & Grill	250 184 252 191 192 059 231 224 156 008 030 047 212 076 205 053 166
0000064	Le Bon Cafe	253 113 250 150 252 149 174 063 004 057 071 043 036 156 025 025 005 092 090 076 204 053 162
0000065	MORRISON CLARK INN	080 099 250 150 196 191 192 174 063 040 010 084 087 024 224 005 220 076 206 054 167
0000066	La Bergerie	099 252 245 193 189 174 114 093 076 206 054 167
0000067	Palais du Chocolat	250 150 043 016 076 205 053 162
0000068	Trumpets	250 062 174 059 231 036 224 025 005 076 206 054 166
0000069	701	253 250 184 196 193 190 102 191 192 174 063 111 084 087 059 231 057 071 024 005 076 206 054 167
0000070	Four Rivers	250 174 224 039 060 075 205 051 163
0000071	Mr. Yung's	250 252 229 039 060 075 205 051 164
0000072	Crisfield	254 250 198 252 149 059 231 212 076 205 052 165
0000073	The Jockey Club	080 253 099 250 184 198 252 200 245 193 189 174 146 114 040 111 024 045 212 076 206 054 168
0000074	Lite `n' Fair	076 205 051 163
0000075	Blue Point Grill	253 250 150 252 174 063 059 231 224 212 076 205 053 166
0000076	Firehook Bakery	253 150 252 149 084 087 057 071 043 229 016 076 205 052 162
0000077	Ginza's	136 174 036 024 128 226 076 206 053 165
0000078	Terrazza	253 099 250 245 191 192 024 123 076 206 054 167
0000079	Lebanese Taverna Market	143 076 205 053 165
0000080	OBELISK	080 099 150 196 193 084 087 123 076 206 054 168
0000081	Eye Street Cafe	149 125 140 076 205 053 164
0000082	Capitol City Brewing	253 178 086 250 184 252 149 174 059 231 008 017 107 074 204 053 164
0000083	LE LION D'OR	080 253 099 200 245 193 189 191 192 174 146 024 093 077 206 054 169
0000084	Jefferson Restaurant	080 253 099 113 250 252 200 245 196 189 191 192 174 146 114 040 248 083 024 224 005 007 076 206 054 168
0000085	Thai Place	253 250 252 149 191 192 235 075 205 052 164
0000086	Ivy's Place	254 253 250 150 252 193 190 063 229 118 235 075 205 051 163
0000087	Cafe Mozart	080 253 250 252 193 174 111 059 231 057 071 156 058 098 075 205 052 164
0000088	Bacchus	253 193 191 192 174 063 036 143 076 205 053 165
0000089	Delhi Dhaba	254 253 250 252 149 193 174 224 117 075 204 051 163
0000090	Tuscana West	184 193 062 190 102 174 242 004 114 057 071 024 025 123 182 075 205 053 166
0000091	1789	080 099 250 198 200 196 193 190 191 192 174 146 010 248 084 087 005 007 076 206 054 168
0000092	Cafe Pierre	250 150 252 193 191 192 174 040 005 007 078 208 056 170
0000093	Gulf Coast Kitchen	253 250 252 149 062 174 063 008 220 078 208 056 170
0000094	The Restaurant	253 099 113 250 193 191 192 174 040 111 057 071 021 224 045 212 076 206 054 167
0000095	Miss Saigon	250 136 193 174 063 242 246 076 205 053 164
0000096	Ichiban	250 252 191 192 174 021 128 130 075 205 053 164
0000097	Baron's	200 174 146 040 057 071 025 045 075 206 054 167
0000098	Mr. K's	253 099 250 252 245 196 189 191 192 174 146 024 039 076 206 054 167
0000099	THE COLONNADE	080 253 099 113 250 200 245 196 193 189 191 192 174 063 040 057 071 024 021 224 005 076 206 054 167
0000100	Gary's	253 099 193 189 191 192 174 111 059 231 057 071 024 008 212 225 075 205 053 166
0000101	Foong Lin	253 250 252 174 039 075 205 052 164
0000102	la Madeleine	254 253 250 252 149 191 192 174 063 242 248 084 087 059 231 156 016 092 078 208 056 170
0000103	La Brasserie	080 250 252 189 102 191 192 174 063 114 059 231 036 024 224 156 092 093 076 206 053 167
0000104	Pines of Italy	253 250 198 252 149 174 059 231 057 071 125 075 205 051 163
0000105	Imperial Hotel Restaurant	011 250 150 136 252 191 192 063 040 248 059 231 057 071 036 224 005 076 206 054 167
0000106	D'Angelo	100 086 250 150 198 252 193 190 191 192 174 063 242 059 231 057 071 224 125 075 205 053 165
0000107	Bilbo Baggins	253 250 252 149 190 191 192 174 010 248 084 087 059 231 224 008 075 205 053 164
0000108	Evans Farm Inn	100 253 250 198 252 191 192 174 063 248 057 071 021 224 008 074 205 053 165
0000109	THE PALM	253 099 250 189 174 059 231 024 212 225 076 206 053 167
0000110	Hinode	254 253 250 150 174 128 075 205 053 164
0000111	Herb's	253 184 194 102 114 008 078 208 056 170
0000112	Taste of Saigon	253 250 252 174 063 024 246 076 206 053 164
0000113	Bistro Le Monde	253 059 231 024 224 092 075 205 053 164
0000114	Carlyle Grand Cafe	253 086 250 150 184 252 149 190 102 174 063 024 224 005 008 107 076 205 054 165
0000115	Red Sea	250 252 197 059 231 072 075 204 052 164
0000116	COPPI'S RESTAURANT	253 250 114 036 125 182 076 206 054 163
0000117	Geranio	250 245 191 192 248 125 212 076 205 053 166
0000118	Renato	254 253 250 150 252 174 063 059 231 229 125 076 205 053 166
0000119	Tivoli	080 099 196 193 190 191 192 174 063 084 087 059 231 057 071 045 123 076 206 054 167
0000120	Potowmack Landing	253 250 198 252 149 193 191 192 174 079 063 248 224 008 212 075 205 054 165
0000121	Mykonos	137 193 191 192 174 103 078 208 056 170
0000122	The Chicken Place	253 250 252 149 174 059 231 017 133 075 205 051 163
0000123	Cafe Saigon	253 250 063 246 075 205 052 164
0000124	Les Halles	250 252 193 102 191 192 174 063 242 059 231 024 224 092 225 078 208 056 170
0000125	Hunan Lion	252 191 192 174 229 039 060 075 205 053 165
0000126	Odeon Cafe	086 250 184 193 190 191 192 059 231 125 075 205 053 165
0000127	Paolo's	253 086 250 184 149 193 062 102 191 192 174 063 004 114 111 057 071 224 125 182 075 205 053 165
0000128	Boss Cats	100 253 086 250 252 149 174 063 197 242 005 107 078 208 056 170
0000129	Full Kee	253 250 252 174 004 039 075 204 051 163
0000130	Burma Restaurant	250 252 174 219 078 208 056 170
0000131	Ruth's Chris Steakhouse	253 250 191 192 174 063 248 059 231 008 225 076 206 053 167
0000132	Tortilla Factory	253 250 252 149 193 191 192 174 036 142 209 233 075 205 052 163
0000133	BeDuCi	193 174 248 025 125 140 076 206 054 166
0000134	Cafe Milano	253 250 184 252 149 062 102 191 192 174 063 004 114 123 182 075 204 053 166
0000135	Polly's Cafe	250 184 252 149 063 197 114 248 059 231 057 071 224 008 075 205 053 164
0000136	La Tomate	250 252 191 192 174 063 059 231 057 071 125 078 208 056 170
0000137	Old Glory BBQ	253 250 184 252 149 102 191 192 036 224 017 075 205 053 164
0000138	China Chef	250 252 174 039 060 075 205 052 163
0000139	VIDALIA	174 024 005 220 076 206 054 167
0000140	Starke's Head Hog BBQ	254 250 252 174 063 036 224 156 017 078 208 056 170
0000141	BLEU ROCK INN	011 250 200 193 190 174 079 063 248 224 005 076 206 054 167
0000142	The Pasta Place	253 250 150 184 252 191 192 174 079 063 059 231 057 071 125 182 075 205 053 165
0000143	China Inn	253 250 252 004 039 060 075 205 052 164
0000144	La Cote d'Or Cafe	250 252 174 063 059 231 224 156 092 093 076 206 054 167
0000145	Hard Rock Cafe	026 100 253 178 086 250 252 149 197 004 059 231 008 107 074 204 053 164
0000146	Thai Taste	250 252 063 235 075 205 052 164
0000147	Trattu	174 063 229 125 076 206 053 166
0000148	The River Club	184 200 191 192 174 004 146 057 071 045 075 205 054 167
0000149	Bistro Francais	250 184 252 193 062 190 102 174 004 114 059 231 224 156 092 075 205 053 165
0000150	Atami	250 252 174 128 246 075 205 052 165
0000151	Luigino	253 250 193 190 174 059 231 036 123 076 205 054 166
0000152	PALLADIN	080 099 113 250 252 245 193 190 191 192 174 242 146 040 036 024 224 092 093 076 206 054 168
0000153	Full Key	039 075 204 051 163
0000154	Cafe BaBaLu	250 184 252 149 102 063 242 059 231 224 005 222 232 078 208 056 170
0000155	Hunan Number One	253 250 252 174 004 039 060 076 205 053 164
0000156	Saigonnais	250 252 174 063 246 078 208 056 170
0000157	Nam Viet	253 250 252 193 174 063 246 076 205 052 164
0000158	Delhi Darbar	254 252 149 075 204 051 163
0000159	Melrose	253 099 113 250 252 200 196 193 190 174 063 146 040 111 083 059 231 024 224 005 076 206 054 167
0000160	O'Donnell's Restaurant	253 250 198 252 174 059 231 008 212 075 205 052 165
0000161	Pan Asian Noodles & Grill	250 252 149 219 235 075 205 052 163
0000162	Enriqueta's	253 250 149 036 001 142 209 076 205 053 164
0000163	The Peasant Restaurant & Bar	253 250 149 191 192 174 063 059 231 024 005 076 205 054 166
0000164	Coventry Cross	149 194 174 242 059 231 057 071 008 107 075 205 052 164
0000165	Woo Lae Oak	250 252 191 192 174 004 024 001 130 076 205 053 165
0000166	Le Rivage	250 193 190 174 079 063 093 212 076 205 054 166
0000167	L'AUBERGE CHEZ FRANCOIS	011 080 253 099 250 198 200 189 102 174 079 063 146 114 248 084 087 093 077 207 055 168
0000168	La Ferme	253 250 198 245 191 192 174 063 248 059 231 057 071 036 093 076 206 054 167
0000169	Filomena Ristorante	250 184 193 190 102 059 231 021 224 125 075 205 053 166
0000170	City Lights of China	250 252 174 114 036 039 076 205 052 164
0000171	Eat First	254 253 250 150 252 174 242 039 078 208 056 170
0000172	Bertucci's	214 100 253 250 150 252 174 125 182 075 205 053 163
0000173	Tempo	253 250 136 252 174 063 059 231 024 224 025 125 212 222 076 206 053 166
0000174	NICHOLAS	080 099 200 196 191 192 174 040 111 024 005 212 077 206 054 168
0000175	Bamiyan	250 252 193 190 174 002 076 205 052 164
0000176	Gabriel	253 099 250 196 102 174 242 040 059 231 036 024 224 222 223 232 075 205 053 166
0000177	China Canteen	254 250 136 174 224 001 039 060 076 205 051 163
0000178	Saigon Gourmet	252 174 063 246 076 205 052 164
0000179	Montego Cafe	250 184 252 149 063 197 004 059 231 036 156 034 075 205 052 164
0000180	Dante	011 253 250 150 245 196 191 192 174 063 010 024 025 125 075 205 053 166
0000181	Bistro Twenty Fifteen	250 252 193 191 192 174 040 111 057 071 024 005 078 208 056 170
0000182	Tony Cheng's Seafood	086 250 191 192 197 224 039 060 212 075 205 053 164
0000183	GALILEO	080 253 099 250 245 193 189 102 191 192 174 063 114 084 087 059 231 036 024 229 123 077 206 054 168
0000184	Tortilla Coast	253 250 184 252 149 063 224 233 075 205 052 164
0000185	Wurzburg-Haus	075 205 052 164
0000186	Bob & Edith's Diner	253 250 252 149 174 197 004 156 001 008 061 074 205 052 162
0000187	Coco Loco	250 149 245 189 102 174 063 197 242 114 083 036 024 021 020 133 142 209 232 078 208 056 170
0000188	Houlihan's	100 253 178 250 150 252 193 190 174 063 248 059 231 224 008 107 074 204 052 164
0000189	Cajun Bangkok	250 030 047 235 075 205 052 164
0000190	Ecco Cafe	253 250 184 252 149 191 192 174 004 114 111 057 071 224 125 182 075 205 053 164
0000191	La Mirabelle	174 248 057 071 093 076 206 053 166
0000192	Iron Gate	250 150 191 192 063 248 224 140 075 205 054 165
0000193	Volare	253 250 150 174 021 125 078 208 056 170
0000194	Fedora Cafe	253 250 252 174 059 231 057 071 224 005 075 205 053 165
0000195	The Monocle	189 102 191 192 174 114 248 059 231 024 229 008 075 205 053 166
0000196	The Cheesecake Factory	100 253 086 250 198 252 149 102 174 114 084 087 059 231 224 156 008 075 205 053 164
0000197	Faccia Luna Pizzeria	100 253 086 250 184 252 149 063 125 182 075 205 052 163
0000198	Donna Adele	253 250 191 192 174 063 059 231 036 123 075 205 053 167
0000199	Steamers	250 252 149 191 192 063 059 231 036 212 074 204 051 164
0000200	That's Amore	100 253 250 149 191 192 174 063 059 231 125 075 205 053 165
0000201	Hunan Chinatown	250 252 191 192 174 039 076 205 053 164
0000202	Little Viet Garden	250 252 174 063 025 246 076 205 053 164
0000203	East Wind	253 250 193 246 076 206 053 165
0000204	Old Angler's Inn	011 250 184 252 191 192 174 063 010 111 248 224 005 007 076 206 054 167
0000205	Chart House	253 250 184 198 079 063 248 224 008 212 225 075 205 054 166
0000206	CITRONELLE	080 253 099 250 252 200 193 190 189 191 192 174 114 040 084 087 024 224 090 076 206 054 168
0000207	Martin's Tavern	086 250 184 252 194 062 191 192 174 063 004 059 231 224 156 229 008 107 212 075 205 053 165
0000208	Nam's	254 253 250 150 136 252 149 174 246 076 205 051 163
0000209	Hunan Manor	253 250 252 149 191 192 174 039 078 208 056 170
0000210	Food Factory	253 250 252 149 174 143 076 203 050 162
0000211	The Tomato Palace	100 254 253 136 252 149 174 079 063 125 182 076 205 053 164
0000212	Lavandou	250 245 193 190 059 231 036 092 076 205 053 166
0000213	La Miche	253 250 193 191 192 174 063 059 231 092 093 076 206 054 167
0000214	Asia Nora	150 200 191 192 242 114 111 024 219 078 208 056 170
0000215	Thai Kingdom	253 250 252 174 235 076 205 053 164
0000216	LAFAYETTE	080 099 113 250 196 193 189 102 191 192 174 114 040 083 057 071 024 224 005 007 076 206 054 168
0000217	Germaine's	080 099 250 189 102 174 114 036 219 246 076 205 053 166
0000218	California Pizza Kitchen	026 254 253 250 150 252 149 174 125 182 078 208 056 170
0000219	Sushi Ko	250 193 174 114 025 128 226 076 205 052 165
0000220	Kramerbooks Cafe	086 250 184 252 149 062 102 174 063 197 004 059 231 057 071 043 224 156 008 075 204 052 164
0000221	Pizzeria Paradiso	254 250 150 252 149 114 182 076 205 053 164
0000222	Belmont Kitchen	250 102 191 192 063 111 059 231 224 005 008 075 205 053 165
0000223	Hogate's	253 250 184 252 174 063 059 231 057 071 021 224 008 212 074 204 052 165
0000224	Pho 75	253 250 252 174 197 156 246 076 204 050 162
0000225	Sabang	253 252 059 231 025 025 118 075 206 053 164
0000226	Celadon	250 136 196 193 190 191 192 174 040 024 005 076 205 054 167
0000227	TABERNA DEL ALABARDERO	080 253 099 200 245 193 189 191 192 174 063 146 059 231 036 024 223 076 206 055 168
0000228	Florida Ave. Grill	250 252 149 102 174 197 114 156 008 061 220 075 204 051 163
0000229	Tony Cheng's Mongolian	086 250 191 192 197 224 039 060 212 075 205 053 164
0000230	Armadilla Grill	100 253 250 149 191 192 197 248 059 231 001 025 222 074 205 053 164
0000231	Sesto Senso	250 184 191 192 174 242 114 059 231 057 071 123 075 205 053 166
0000232	Lauriol Plaza	250 184 252 102 174 063 197 224 133 142 209 223 075 205 053 165
0000233	GERARD'S PLACE	080 099 245 193 174 063 242 059 231 036 024 090 076 206 054 168
0000234	Occidental Grill	253 099 250 184 252 189 102 191 192 174 111 059 231 036 024 224 229 008 107 076 206 054 167
0000235	Il Cigno	253 250 136 245 191 192 174 079 063 059 231 125 076 205 054 166
0000236	Tabard Inn	250 102 191 192 063 197 040 010 224 068 076 205 054 166
0000237	Chardonnay	080 250 200 196 174 063 040 024 224 005 075 205 053 166
0000238	Pilin Thai	250 150 136 252 174 235 076 206 053 164
0000239	Head's	149 189 191 192 057 071 036 021 017 220 074 204 052 163
0000240	Alekos	253 250 252 103 075 205 052 164
0000241	Gaby's	253 250 193 092 076 205 053 167
0000242	Terramar	253 250 150 174 063 059 231 057 071 036 133 223 232 076 206 054 166
0000243	Cantina Romana	250 136 196 191 192 174 063 125 076 206 054 167
0000244	Atlacatl	250 252 149 174 063 059 231 142 209 075 204 051 163
0000245	THE INN AT PERRY CABIN	011 253 045 068 076 206 055 168
0000246	Tung Bor	253 250 252 149 039 060 075 205 052 164
0000247	Nathans Restaurant	250 184 252 194 102 114 059 231 057 071 224 156 107 125 075 205 053 166
0000248	Jean Michel	253 250 150 245 174 024 093 090 076 206 053 167
0000249	Maison Blanche	080 253 099 193 189 102 191 192 174 024 090 076 206 054 167
0000250	WILLARD ROOM	253 099 113 250 198 200 245 189 102 174 146 040 024 224 005 045 076 206 055 168
0000251	Busara	086 250 184 252 102 174 063 114 235 076 206 054 165
0000252	RIO GRANDE CAFE	100 253 250 184 252 149 102 174 063 114 036 224 233 076 205 053 164
0000253	Outback Steakhouse	137 253 250 149 174 059 231 225 075 205 053 164
0000254	Le Mistral	245 189 191 192 174 024 092 076 206 053 166
0000255	Marquis de Rochambeau	250 193 062 190 174 004 146 248 059 231 093 073 204 053 166
0000256	Tavola	253 250 149 125 076 205 053 166
0000257	Georgetown Bar & Grill	250 184 252 193 174 040 059 231 057 071 224 008 075 205 053 165
0000258	Sequoia	253 250 184 252 191 192 174 079 063 004 059 231 224 005 008 212 075 205 054 166
0000259	C.F. Folks	253 150 189 063 197 114 059 231 036 008 068 076 205 051 163
0000260	Tom Tom	250 184 149 062 102 063 197 242 004 114 140 182 232 078 208 056 170
0000261	O'Brien's Pit Barbecue	253 250 252 149 174 036 017 075 204 051 163
0000262	Fleetwood's	253 086 250 184 252 149 102 191 192 174 079 063 242 004 114 057 071 224 005 008 182 078 208 056 170
0000263	Cafe Dalat	250 150 252 149 246 076 205 051 163
0000264	Meskerem	253 250 252 004 059 231 057 071 072 076 205 053 164
0000265	Jade Palace	253 250 252 193 174 039 075 205 052 164
0000266	Chadwicks	100 253 178 086 250 184 198 252 149 194 004 248 224 008 107 074 205 052 164
0000267	Fes	253 250 193 174 197 242 057 071 001 143 144 075 205 054 166
0000268	La Bonne Auberge	253 250 245 193 191 192 174 093 076 206 054 167
0000269	Nizam's Restaurant	253 250 245 191 192 174 143 076 205 053 166
0000270	Aditi	250 252 248 117 076 205 053 164
0000271	THE PRIME RIB	080 099 184 200 189 102 174 146 114 057 071 024 008 212 225 076 206 054 168
0000272	Little Fountain Cafe	250 136 063 197 242 059 231 025 005 076 206 053 165
0000273	Silver Diner	100 254 253 178 250 198 252 149 190 174 004 084 087 156 008 061 074 205 053 163
0000274	Stella's	253 086 250 150 149 174 063 242 114 084 087 059 231 008 078 208 056 170
0000275	Metro Center Grille	253 250 174 040 059 231 005 075 206 053 165
0000276	Connaught Place	253 250 136 252 174 021 224 025 117 076 206 054 164
0000277	SEASONS	026 253 099 113 250 200 196 193 189 102 191 192 174 079 063 040 111 083 084 087 057 071 024 005 076 206 054 168
0000278	Gangplank	253 250 184 198 252 193 190 191 192 174 079 063 248 059 231 224 008 212 074 205 053 165
0000279	Union Street Public House	100 086 250 184 252 149 194 191 192 224 229 008 107 220 075 205 053 164
0000280	Hunan Lion II	253 250 229 075 205 053 165
0000281	Crisp & Juicy	253 250 252 149 174 063 036 017 133 076 204 050 162
0000282	Sala Thai	250 252 235 076 205 052 164
0000283	Parioli	253 250 150 191 192 174 063 111 059 231 036 001 125 076 205 053 166
0000284	Old Ebbitt Grill	086 250 150 184 252 194 062 190 102 191 192 174 004 059 231 024 224 156 008 017 107 075 205 054 165
0000285	Taverna Cretekou	250 252 193 063 057 071 036 224 103 076 205 053 165
0000286	Havana Cafe	001 133 078 208 056 170
0000287	Artie's	080 253 250 184 252 193 190 102 174 084 087 024 224 008 107 075 205 053 164
0000288	Tiberio	080 099 102 174 024 123 076 205 054 168
0000289	Yosaku	063 128 076 205 052 165
0000290	R.T.'s	250 184 252 194 242 059 231 030 047 212 076 206 052 166
0000291	Anita's	254 253 250 198 252 174 063 004 156 025 222 233 074 204 051 163
0000292	Bistro Bravo	253 250 252 193 063 059 231 224 156 092 075 204 052 163
0000293	Cactus Cantina	100 086 250 252 149 102 063 114 224 138 233 075 205 053 164
0000294	Kabul Caravan	253 250 136 193 174 025 002 076 205 053 165
0000295	Fortune	253 250 252 149 191 192 174 039 060 076 205 052 164
0000296	L'Auberge Provencale	011 250 150 200 245 193 191 192 174 063 146 040 010 248 036 093 078 208 056 170
0000297	State of the Union	250 149 191 192 197 114 057 071 224 008 107 202 078 208 056 170
0000298	Buon Giorno	125 078 208 056 170
0000299	Tako Grill	254 149 128 076 205 053 165
0000300	Bombay Palace	253 250 193 191 192 174 036 224 117 076 205 054 165
0000301	Bombay Bistro	254 250 149 174 021 224 117 076 205 052 164
0000302	Southside 815	253 250 252 149 062 174 063 242 084 087 025 008 220 075 205 052 164
0000303	Pleasant Peasant	086 250 252 149 174 084 087 059 231 224 005 076 205 054 166
0000304	The Collector	253 250 252 193 174 040 059 231 224 005 068 074 204 053 165
0000305	El Caribe	253 250 252 248 059 231 229 133 075 205 053 165
0000306	Seven Seas	250 252 190 174 004 224 039 060 075 205 052 164
0000307	Madeo	250 193 062 190 191 192 174 059 231 224 025 005 007 125 125 075 205 054 166
0000308	Calvert Grille	253 250 252 149 191 192 174 111 224 156 008 220 075 205 052 163
0000309	Cambodian	254 253 252 174 025 246 075 205 052 163
0000310	Two Quail	250 200 191 192 114 010 005 076 206 054 166
0000311	Listrani's	254 250 150 252 149 193 174 111 036 125 182 075 205 052 164
0000312	Le Caprice	250 193 189 191 192 174 063 114 111 092 090 076 206 053 167
0000313	Perry's	250 184 149 193 102 191 192 079 063 197 004 114 057 071 224 005 128 075 205 054 165
0000314	Foggy Bottom Cafe	250 252 040 059 231 224 008 075 205 053 165
0000315	Da Domenico	253 174 059 231 024 229 125 075 205 053 166
0000316	Ledo Pizza	100 254 253 086 250 150 252 174 182 075 204 051 163
0000317	Bua	252 235 076 205 053 164
0000318	Pasha Cafe	253 250 136 252 174 036 140 143 076 206 052 164
0000319	Tony and Joe's Seafood Place	253 086 250 184 252 190 174 079 063 224 229 212 075 205 053 166
0000320	Il Pizzico	254 253 252 149 174 059 231 036 125 076 206 052 164
0000321	Skewers	250 252 063 197 140 076 205 053 164
0000322	Aangan	253 250 252 224 117 078 208 056 170
0000323	BOMBAY CLUB	253 099 250 200 196 193 190 189 174 063 057 071 036 024 224 117 076 206 054 167
0000324	Powerscourt	253 099 189 191 192 174 114 040 024 045 076 206 054 167
0000325	Red, Hot & Blue	100 253 086 250 252 149 191 192 174 063 036 017 076 205 052 164
0000326	La Chaumiere	253 191 192 174 114 248 092 093 076 206 054 166
0000327	Bistro Bistro	253 250 184 252 190 174 063 084 087 057 071 224 005 008 107 075 205 053 165
0000328	Straits of Malaya	253 250 191 192 063 118 219 076 205 053 165
0000329	Vincenzo al Sole	080 099 150 196 191 192 174 063 111 024 123 212 076 206 054 168
0000330	Good Fortune	253 250 252 193 004 229 039 060 075 204 052 163
0000331	Landini Brothers	253 250 252 189 191 192 174 229 125 076 205 053 166
0000332	Sarinah Satay House	250 252 059 231 118 075 205 053 165
0000333	Geppetto	100 253 086 250 252 149 174 063 036 008 125 182 075 205 052 164
0000334	RED SAGE	253 099 086 250 252 062 191 192 174 197 114 111 248 036 024 222 076 206 055 167
0000335	Dixie Grill	086 184 252 102 191 192 197 010 111 248 057 071 220 074 204 053 163
0000336	I RICCHI	080 253 099 189 102 174 114 123 076 206 054 167
0000337	Lulu's New Orleans Cafe	253 250 252 149 191 192 174 063 248 059 231 057 071 224 030 047 074 204 053 164
0000338	Nam's of Bethesda	253 250 252 193 174 246 076 205 051 163
0000339	Pasta Plus	254 253 250 149 174 229 125 182 078 208 056 170
0000340	Hard Times Cafe	100 254 253 086 250 252 149 062 191 192 174 059 231 036 008 222 075 205 052 163
0000341	Montgomery's Grille	253 250 184 252 149 174 063 224 229 008 107 075 205 053 164
0000342	Rabieng	250 136 252 174 235 076 206 053 165
